loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
2.98622465133667,0.4300000071525574,0.44973546266555786,0.42500001192092896,305.38433837890625,0.3035714328289032,0.3035714328289032,0.3035714328289032
1.3877990245819092,0.3449999988079071,0.3669724762439728,0.20000000298023224,13.659478187561035,0.4285714328289032,0.41999998688697815,0.375
1.2464008331298828,0.4099999964237213,0.5376344323158264,0.25,1.0108964443206787,0.5892857313156128,0.6666666865348816,0.1428571492433548
1.1442419290542603,0.48500001430511475,0.5285714268684387,0.3700000047683716,1.0748026371002197,0.2857142984867096,0.800000011920929,0.0714285746216774
1.0229049921035767,0.574999988079071,0.5725806355476379,0.35499998927116394,1.5463485717773438,0.2857142984867096,0.29629629850387573,0.2857142984867096
1.0807076692581177,0.5699999928474426,0.5892857313156128,0.4950000047683716,1.5902408361434937,0.3392857015132904,0.3392857015132904,0.3392857015132904
0.9508486986160278,0.5049999952316284,0.6060606241226196,0.4000000059604645,1.422849416732788,0.3214285671710968,0.3214285671710968,0.3214285671710968
0.9183402061462402,0.550000011920929,0.6583333611488342,0.39500001072883606,1.6783860921859741,0.4285714328289032,0.4313725531101227,0.3928571343421936
0.9625896215438843,0.5649999976158142,0.6333333253860474,0.3799999952316284,1.33482825756073,0.2857142984867096,0.3499999940395355,0.25
0.776381254196167,0.6549999713897705,0.6823529601097107,0.5799999833106995,1.6695715188980103,0.25,0.25,0.25
0.8121275901794434,0.6399999856948853,0.6724137663841248,0.5849999785423279,1.4423819780349731,0.3214285671710968,0.3333333432674408,0.3214285671710968
0.8074805736541748,0.7099999785423279,0.7251461744308472,0.6200000047683716,1.1020609140396118,0.5357142686843872,0.4893617033958435,0.4107142984867096
0.7431843280792236,0.7200000286102295,0.7556818127632141,0.6650000214576721,1.1148699522018433,0.4642857015132904,0.49056604504585266,0.4642857015132904
0.9123817682266235,0.6050000190734863,0.6187845468521118,0.5600000023841858,1.3117226362228394,0.4642857015132904,0.47058823704719543,0.4285714328289032
0.7178447246551514,0.6899999976158142,0.7150837779045105,0.6399999856948853,1.3269351720809937,0.5714285969734192,0.6000000238418579,0.5357142686843872
0.6185166239738464,0.7350000143051147,0.7634408473968506,0.7099999785423279,0.5440996289253235,0.8035714030265808,0.8958333134651184,0.7678571343421936
0.688896894454956,0.7200000286102295,0.7326202988624573,0.6850000023841858,2.765321969985962,0.3392857015132904,0.35185185074806213,0.3392857015132904
0.7025750875473022,0.7099999785423279,0.7263157963752747,0.6899999976158142,1.6758493185043335,0.3571428656578064,0.38461539149284363,0.3571428656578064
0.5029574036598206,0.7699999809265137,0.7872340679168701,0.7400000095367432,1.2838914394378662,0.6071428656578064,0.5961538553237915,0.5535714030265808
0.6864104270935059,0.7099999785423279,0.7103825211524963,0.6499999761581421,2.6997971534729004,0.2321428507566452,0.24528302252292633,0.2321428507566452
0.532447099685669,0.7799999713897705,0.7916666865348816,0.7599999904632568,1.351059913635254,0.625,0.6181818246841431,0.6071428656578064
0.4973315894603729,0.8050000071525574,0.8205128312110901,0.800000011920929,2.1387598514556885,0.5357142686843872,0.5454545617103577,0.5357142686843872
0.41703903675079346,0.8199999928474426,0.8449198007583618,0.7900000214576721,0.7163761258125305,0.6785714030265808,0.6727272868156433,0.6607142686843872
0.5157127380371094,0.7850000262260437,0.8062826991081238,0.7699999809265137,1.0024882555007935,0.6071428656578064,0.6153846383094788,0.5714285969734192
0.425733745098114,0.8349999785423279,0.8453608155250549,0.8199999928474426,1.0513254404067993,0.7142857313156128,0.7142857313156128,0.7142857313156128
0.42815110087394714,0.8199999928474426,0.831632673740387,0.8149999976158142,0.47968408465385437,0.8035714030265808,0.8035714030265808,0.8035714030265808
0.46309250593185425,0.8149999976158142,0.8376963138580322,0.800000011920929,0.6721053123474121,0.7857142686843872,0.7857142686843872,0.7857142686843872
0.3922197222709656,0.8050000071525574,0.808080792427063,0.800000011920929,2.906381368637085,0.5535714030265808,0.5555555820465088,0.5357142686843872
0.3522615134716034,0.8949999809265137,0.8944723606109619,0.8899999856948853,0.43178650736808777,0.8571428656578064,0.8571428656578064,0.8571428656578064
0.2919885218143463,0.9100000262260437,0.913705587387085,0.8999999761581421,1.498731017112732,0.4642857015132904,0.4642857015132904,0.4642857015132904
